순번,국토부 코드,정산 코드,정류장 코드,정류장명,행정구역코드,시도명,시군구명,읍면동명,유개승강장,버스안내단말기 설치유무,와이좌표,엑스좌표
947,185003480,8002869,31170,한가람아파트,3017010600,대전광역시,서구,탄방동,O,O,36.34653,127.392437
948,185003482,8002870,31180,한가람아파트,3017010600,대전광역시,서구,탄방동,O,O,36.346794,127.393025
949,185003484,8001109,31190,공작아파트,3017010600,대전광역시,서구,탄방동,O,O,36.348273,127.394983
950,185003485,8002759,31210,탄방동주민센터,3017010600,대전광역시,서구,탄방동,O,O,36.347898,127.395318
951,185003486,8002761,31220,e편한세상아파트,3017010600,대전광역시,서구,탄방동,O,O,36.341291,127.396803
952,185003372,8002762,31230,e편한세상아파트,3017010500,대전광역시,서구,용문동,O,O,36.341174,127.397224
953,185003487,8001252,31240,남선공원종합체육관,3017010600,대전광역시,서구,탄방동,O,O,36.348804,127.398313
954,185003488,8001498,31250,도산서원,3017010600,대전광역시,서구,탄방동,O,O,36.343462,127.399663
955,185003489,8001250,31260,남선공원네거리,3017010600,대전광역시,서구,탄방동,O,O,36.347335,127.401564
956,185003490,8001249,31270,남선공원네거리,3017010600,대전광역시,서구,탄방동,O,O,36.345898,127.402152
957,185003280,8001655,31280,문정초등학교,3017011200,대전광역시,서구,둔산동,O,O,36.350429,127.395287
958,185003281,8002338,31290,국화아파트,3017011200,대전광역시,서구,둔산동,O,O,36.354167,127.395307
959,185003284,8002702,31300,청솔아파트,3017011200,대전광역시,서구,둔산동,O,O,36.351105,127.397192
960,185003286,8002703,31310,청솔아파트,3017011200,대전광역시,서구,둔산동,O,O,36.351363,127.398303
961,185003287,8001251,31320,남선공원종합체육관,3017011200,대전광역시,서구,둔산동,O,O,36.349114,127.399123
962,185003288,8001743,31330,보라삼거리,3017011200,대전광역시,서구,둔산동,O,O,36.350383,127.401508
963,185003125,8003044,31340,KT인재개발원,3017010800,대전광역시,서구,괴정동,O,O,36.33873,127.375439
964,185003126,8003043,31350,KT인재개발원,3017010800,대전광역시,서구,괴정동,O,O,36.338532,127.376175
965,185003127,8001132,31360,괴정네거리,3017010800,대전광역시,서구,괴정동,O,O,36.336153,127.378957
966,185003128,8001134,31370,괴정동주민센터,3017010800,대전광역시,서구,괴정동,X,X,36.336021,127.381972
967,185003129,8001135,31380,괴정동주민센터,3017010800,대전광역시,서구,괴정동,X,O,36.336184,127.382501
968,185003130,8001941,31390,KT서대전지사입구,3017010800,대전광역시,서구,괴정동,O,O,36.337758,127.384517
969,185003131,8001942,31400,KT서대전지사입구,3017010800,대전광역시,서구,괴정동,X,O,36.338527,127.385179
970,185003132,8005917,31410,KT서대전지사입구,3017010800,대전광역시,서구,괴정동,O,X,36.337317,127.385968
971,185003133,8002758,31420,탄방네거리,3017010800,대전광역시,서구,괴정동,O,O,36.342168,127.38628
972,185003134,8001712,31430,백운초등학교,3017010800,대전광역시,서구,괴정동,O,O,36.339773,127.386748
973,185003135,8002220,31440,예지중고등학교,3017010800,대전광역시,서구,괴정동,X,O,36.340077,127.387505
974,185003136,8001587,31450,롯데백화점,3017010800,대전광역시,서구,괴정동,O,O,36.340077,127.390742
975,185003024,8001736,31460,변동오거리,3017010900,대전광역시,서구,가장동,O,O,36.329113,127.382086
976,185003027,8005919,31470,가장제일장로교회,3017010900,대전광역시,서구,가장동,O,X,36.328567,127.38338
977,185003028,8001052,31480,가장네거리,3017010900,대전광역시,서구,가장동,O,O,36.330547,127.38509
978,185003030,8001237,31490,래미안아파트1단지,3017010900,대전광역시,서구,가장동,O,O,36.331838,127.385285
979,185003031,8001051,31500,가장네거리,3017010900,대전광역시,서구,가장동,O,O,36.330745,127.385333
980,185003032,8001238,31510,래미안아파트1단지,3017010900,대전광역시,서구,가장동,O,O,36.332398,127.385387
981,185003035,8001239,31520,래미안아파트2단지,3017010900,대전광역시,서구,가장동,O,O,36.333463,127.387314
982,185003036,8001050,31530,가장교,3017010900,대전광역시,서구,가장동,O,O,36.32862,127.387457
983,185003038,8001049,31540,가장교,3017010900,대전광역시,서구,가장동,O,O,36.328772,127.387728
984,185003037,8001240,31550,래미안아파트2단지,3017010900,대전광역시,서구,가장동,O,O,36.334217,127.387716
985,185003137,8001588,31560,대전외국어고,3017011000,대전광역시,서구,내동,O,O,36.337522,127.366497
986,185003138,8001589,31570,롯데아파트,3017011000,대전광역시,서구,내동,O,O,36.33768,127.366737
987,185003139,8002753,31580,서우아파트1단지,3017011000,대전광역시,서구,내동,O,O,36.334284,127.369743
988,185003140,8002754,31590,코오롱아파트,3017011000,대전광역시,서구,내동,O,O,36.33432,127.371082
989,185003141,8002161,31600,안골네거리,3017011000,대전광역시,서구,내동,O,O,36.335812,127.372449
990,185003143,8001959,31610,서우아파트2단지,3017011000,대전광역시,서구,내동,O,O,36.333342,127.3726
991,185003142,8002160,31620,안골네거리,3017011000,대전광역시,서구,내동,O,O,36.335258,127.372497
992,185003144,8001962,31630,서중학교입구,3017011000,대전광역시,서구,내동,O,O,36.33314,127.373683
993,185003145,8001784,31640,봉산중학교,3017011000,대전광역시,서구,내동,O,O,36.332298,127.374753
994,185003146,8001259,31650,내동네거리,3017011000,대전광역시,서구,내동,O,O,36.331738,127.376145
995,185003147,8001264,31660,내동주민센터,3017011000,대전광역시,서구,내동,X,X,36.331933,127.377557
996,185003148,8001133,31670,괴정네거리,3017011000,대전광역시,서구,내동,O,O,36.335933,127.37874
997,185003149,8001130,31680,괴정네거리,3017011000,대전광역시,서구,내동,X,X,36.333572,127.379108
998,185003150,8001131,31690,괴정네거리,3017011000,대전광역시,서구,내동,X,X,36.333967,127.379818
999,185003153,8002914,31700,한민시장,3017011000,대전광역시,서구,내동,O,O,36.33224,127.383084
1000,185003026,8002913,31710,한민시장,3017010900,대전광역시,서구,가장동,O,O,36.332573,127.383145
1001,185003152,8001604,31720,맑은아침아파트,3017011000,대전광역시,서구,내동,O,O,36.330454,127.38305
1002,185003039,8001057,31730,갈마도서관,3017011100,대전광역시,서구,갈마동,O,O,36.34145,127.366423
1003,185003040,8001060,31740,갈마아파트2단지,3017011100,대전광역시,서구,갈마동,O,O,36.342325,127.367165
1004,185003041,8001054,31750,갈마네거리,3017011100,대전광역시,서구,갈마동,O,O,36.353495,127.367658
1005,185003042,8001204,31760,갈마중학교입구,3017011100,대전광역시,서구,갈마동,O,O,36.349387,127.368115
1006,185003046,8001056,31770,갈마네거리,3017011100,대전광역시,서구,갈마동,O,O,36.353638,127.368527
1007,185003043,8001902,31780,상수도사업본부,3017011100,대전광역시,서구,갈마동,O,O,36.345792,127.368287
1008,185003045,8001205,31790,갈마중학교입구,3017011100,대전광역시,서구,갈마동,O,O,36.34949,127.368457
1009,185003044,8001053,31800,갈마네거리,3017011100,대전광역시,서구,갈마동,O,O,36.353092,127.368408
1010,185003047,8001903,31810,상수도사업본부,3017011100,대전광역시,서구,갈마동,O,O,36.346513,127.368585
1011,185003050,8001065,31820,갈마초등학교,3017011100,대전광역시,서구,갈마동,O,O,36.354621,127.369074
1012,185003049,8001058,31830,갈마삼거리,3017011100,대전광역시,서구,갈마동,O,O,36.350175,127.369063
1013,185003051,8002917,31840,한밭고.갈마중입구,3017011100,대전광역시,서구,갈마동,X,O,36.34675,127.369264
1014,185003053,8001710,31850,동산아파트입구,3017011100,대전광역시,서구,갈마동,O,O,36.349541,127.369396
1015,185003052,8001064,31860,갈마초등학교,3017011100,대전광역시,서구,갈마동,O,X,36.35438,127.36934
1016,185003054,8001952,31870,둔산소방서,3017011100,대전광역시,서구,갈마동,O,O,36.346709,127.369545
1017,185003056,8001059,31880,갈마아파트3단지,3017011100,대전광역시,서구,갈마동,O,O,36.342911,127.370672
1018,185003057,8002846,31890,푸른아파트,3017011100,대전광역시,서구,갈마동,O,O,36.342732,127.371208
1019,185003058,8001063,31900,갈마육교,3017011100,대전광역시,서구,갈마동,O,O,36.351264,127.371324
1020,185003061,8001062,31910,갈마육교,3017011100,대전광역시,서구,갈마동,O,O,36.351415,127.371979
1021,185003062,8005517,31920,갈마역,3017011100,대전광역시,서구,갈마동,O,O,36.357514,127.373176
1022,185003063,8001570,31930,둔산여자고등학교,3017011100,대전광역시,서구,갈마동,O,O,36.353825,127.373996
1023,185003064,8001061,31940,갈마역,3017011100,대전광역시,서구,갈마동,O,O,36.356583,127.374119
1024,185003065,8001055,31950,갈마2동주민센터/충청투데이,3017011100,대전광역시,서구,갈마동,O,O,36.345708,127.374663
1025,185003067,8001089,31960,큰마을아파트,3017011100,대전광역시,서구,갈마동,O,O,36.347307,127.375993
1026,185003068,8002757,31970,큰마을아파트,3017011100,대전광역시,서구,갈마동,O,O,36.347553,127.37715
1027,185003213,8001569,31990,둔산여자고등학교,3017011200,대전광역시,서구,둔산동,O,O,36.353166,127.374454
1028,185003214,8002968,32010,향촌아파트,3017011200,대전광역시,서구,둔산동,O,O,36.355709,127.375775
1029,185003215,8002815,32020,파랑새아파트,3017011200,대전광역시,서구,둔산동,O,X,36.355963,127.375972
1030,185003216,8001091,32030,큰마을네거리,3017011200,대전광역시,서구,둔산동,O,O,36.349168,127.37617
1031,185003219,8001077,32040,갤러리아타임월드,3017011200,대전광역시,서구,둔산동,O,O,36.351945,127.376978
1032,185003218,8001076,32050,갤러리아타임월드,3017011200,대전광역시,서구,둔산동,O,O,36.351605,127.376978
1033,185003221,8002452,32060,은하수네거리,3017011200,대전광역시,서구,둔산동,O,O,36.350246,127.377471
1034,185003220,8006006,32070,은하수네거리,3017011200,대전광역시,서구,둔산동,O,O,36.350898,127.37786
1035,185003222,8002453,32080,은하수네거리,3017011200,대전광역시,서구,둔산동,O,O,36.350414,127.378035
1036,185003223,8002467,32090,이마트,3017011200,대전광역시,서구,둔산동,O,O,36.355986,127.378484
1037,185003224,8001380,32100,대전상공회의소,3017011200,대전광역시,서구,둔산동,O,O,36.346273,127.37883
1038,185003225,8002466,32110,이마트,3017011200,대전광역시,서구,둔산동,O,O,36.355683,127.378889
1039,185003226,8001078,32120,갤러리아타임월드,3017011200,대전광역시,서구,둔산동,O,O,36.352716,127.37907
1040,185003227,8002468,32130,이마트,3017011200,대전광역시,서구,둔산동,O,O,36.355155,127.37921
1041,185003427,8001649,32140,무궁화아파트,3017011300,대전광역시,서구,월평동,O,O,36.363153,127.379237
1042,185003228,8002814,32150,파랑새네거리,3017011200,대전광역시,서구,둔산동,O,O,36.353063,127.37952
1043,185003229,8001567,32160,둔산경찰서,3017011200,대전광역시,서구,둔산동,O,O,36.35854,127.379583
1044,185003230,8002556,32170,정부대전청사서문,3017011200,대전광역시,서구,둔산동,O,O,36.361682,127.379613
1045,185003231,8002557,32180,정부대전청사서문,3017011200,대전광역시,서구,둔산동,O,O,36.363708,127.379654
1046,185003233,8002159,32190,아이빌딩,3017011200,대전광역시,서구,둔산동,O,O,36.351405,127.380604
1047,185003234,8002559,32210,정부청사역,3017011200,대전광역시,서구,둔산동,O,O,36.357446,127.380664
1048,185003235,8002851,32220,SK브로드밴드,3017011200,대전광역시,서구,둔산동,O,O,36.351147,127.380758
1049,185003236,8001565,32230,둔산2동주민센터,3017011200,대전광역시,서구,둔산동,O,O,36.353455,127.380882
1050,185003237,8002553,32240,정부대전청사남문,3017011200,대전광역시,서구,둔산동,O,O,36.35989,127.381136
1051,185003238,8001275,32260,녹원아파트,3017011200,대전광역시,서구,둔산동,O,O,36.346064,127.381757
1052,185003239,8002558,32270,정부청사역,3017011200,대전광역시,서구,둔산동,O,O,36.357859,127.382087
1053,185003240,8001573,32280,둔산초등학교,3017011200,대전광역시,서구,둔산동,O,O,36.348415,127.382732
1054,185003241,8005583,32290,정부청사광장,3017011200,대전광역시,서구,둔산동,O,X,36.359124,127.382848
1055,185003244,8005856,32300,을지대학병원,3017011200,대전광역시,서구,둔산동,O,X,36.35481,127.383097
1056,185003245,8002087,32310,시청.교육청,3017011200,대전광역시,서구,둔산동,O,O,36.351394,127.383501
1057,185003246,8001925,32320,서구청,3017011200,대전광역시,서구,둔산동,O,X,36.355975,127.383854
1058,185003247,8001924,32330,서구청,3017011200,대전광역시,서구,둔산동,O,O,36.355668,127.384076
1059,185003249,8002089,32340,시청환승지,3017011200,대전광역시,서구,둔산동,O,X,36.352469,127.384459
1060,185003250,8001378,32350,대전광역시청,3017011200,대전광역시,서구,둔산동,O,O,36.351114,127.384858
1061,185003252,8002090,32360,시청환승지,3017011200,대전광역시,서구,둔산동,O,X,36.35203,127.385333
1062,185003253,8001394,32380,대전예술의전당,3017011200,대전광역시,서구,둔산동,O,O,36.364461,127.38667
1063,185003255,8002969,32390,시청역,3017011200,대전광역시,서구,둔산동,O,O,36.351405,127.38816
1064,185003254,8001725,32400,법원.검찰청,3017011200,대전광역시,서구,둔산동,O,X,36.355925,127.387216
1065,185003257,8002088,32410,시청역,3017011200,대전광역시,서구,둔산동,O,O,36.351145,127.38868
1066,185003256,8001726,32420,법원.검찰청,3017011200,대전광역시,서구,둔산동,O,O,36.355704,127.388648
1067,185003259,8001452,32430,둥지네거리,3017011200,대전광역시,서구,둔산동,O,O,36.359502,127.389327
1068,185003262,8001724,32440,법원.검찰청,3017011200,대전광역시,서구,둔산동,O,O,36.355062,127.390033
